"","occurrenceID","bibliographicCitation","materialSampleID","eventDate","decimalLatitude","decimalLongitude","scientificName","organismQuantity","organismQuantityType","sampleSizeValue","sampleSizeUnit","associatedSequences","basisOfRecord","locationID","recordedBy","country","datasetID","occurrenceStatus","minimumDepthInMeters","maximumDepthInMeters","language","month","year","taxonID","scientificNameID","kingdom","phylum","class","order","family","genus"
"636","20-M02S1-12S-Gast-19",NA,"M02S1",2022-09-12,45.18982,-66.3197,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M02S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"637","20-M01S1-12S-Gast-19",NA,"M01S1",2022-09-12,45.19198,-66.3199,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M01S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"638","20-302S1-12S-Gast-19",NA,"302S1",2022-09-13,45.14597,-66.2425,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","302S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"639","20-M01S2-12S-Gast-19",NA,"M01S2",2022-09-12,45.19198,-66.3199,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M01S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"640","20-M04S1-12S-Gast-19",NA,"M04S1",2022-09-12,45.18288,-66.3191,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M04S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"641","20-2B02S2-12S-Gast-19",NA,"2B02S2",2022-09-13,45.14356,-66.2627,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2B02S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"642","20-M06S3-12S-Gast-19",NA,"M06S3",2022-09-12,45.17537,-66.312,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M06S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"643","20-M19S1-12S-Gast-19",NA,"M19S1",2022-09-12,45.19024,-66.2632,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M19S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"644","20-M01S3-12S-Gast-19",NA,"M01S3",2022-09-12,45.19198,-66.3199,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M01S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"645","20-M24S2-12S-Gast-19",NA,"M24S2",2022-09-13,45.17369,-66.2417,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M24S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"646","20-M04S2-12S-Gast-19",NA,"M04S2",2022-09-12,45.18288,-66.3191,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M04S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"647","20-M24S3-12S-Gast-19",NA,"M24S3",2022-09-13,45.17369,-66.2417,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M24S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"648","20-2A01S2-12S-Gast-19",NA,"2A01S2",2022-09-13,45.15794,-66.2578,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2A01S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"649","20-2A12S2-12S-Gast-19",NA,"2A12S2",2022-09-13,45.15398,-66.2351,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2A12S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"650","20-2A01S3-12S-Gast-19",NA,"2A01S3",2022-09-13,45.15794,-66.2578,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2A01S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"651","20-M32S2-12S-Gast-19",NA,"M32S2",2022-09-13,45.14379,-66.246,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M32S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"652","20-M04S3-12S-Gast-19",NA,"M04S3",2022-09-12,45.18288,-66.3191,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M04S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"653","20-M19S2-12S-Gast-19",NA,"M19S2",2022-09-12,45.19024,-66.2632,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M19S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"654","20-M19S3-12S-Gast-19",NA,"M19S3",2022-09-12,45.19024,-66.2632,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M19S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"655","20-M28S2-12S-Gast-19",NA,"M28S2",2022-09-13,45.15721,-66.2497,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M28S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"656","20-M26S2-12S-Gast-19",NA,"M26S2",2022-09-13,45.16529,-66.2446,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M26S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"657","20-M30S1-12S-Gast-19",NA,"M30S1",2022-09-13,45.14826,-66.2473,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M30S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"658","20-M32S3-12S-Gast-19",NA,"M32S3",2022-09-13,45.14379,-66.246,"Gasterosteus aculeatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M32S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126505,"urn:lsid:marinespecies.org:taxname:126505","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Gasterosteus"
"659","20-M11S1-12S-Leuc-24",NA,"M11S1",2022-09-12,45.17898,-66.2943,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M11S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"660","20-2B02S1-12S-Leuc-24",NA,"2B02S1",2022-09-13,45.14356,-66.2627,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2B02S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"661","20-M30S1-12S-Leuc-24",NA,"M30S1",2022-09-13,45.14826,-66.2473,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M30S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"662","20-M06S3-12S-Leuc-24",NA,"M06S3",2022-09-12,45.17537,-66.312,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M06S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"663","20-M04S1-12S-Leuc-24",NA,"M04S1",2022-09-12,45.18288,-66.3191,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M04S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"664","20-M08S2-12S-Leuc-24",NA,"M08S2",2022-09-12,45.1694,-66.3028,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M08S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"665","20-M07S1-12S-Leuc-24",NA,"M07S1",2022-09-12,45.17169,-66.3081,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M07S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"666","20-M32S2-12S-Leuc-24",NA,"M32S2",2022-09-13,45.14379,-66.246,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M32S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"667","20-M07S2-12S-Leuc-24",NA,"M07S2",2022-09-12,45.17169,-66.3081,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M07S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"668","20-M28S2-12S-Leuc-24",NA,"M28S2",2022-09-13,45.15721,-66.2497,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M28S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"669","20-2B03S2-12S-Leuc-24",NA,"2B03S2",2022-09-13,45.1418,-66.26,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2B03S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"670","20-2A01S3-12S-Leuc-24",NA,"2A01S3",2022-09-13,45.15794,-66.2578,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2A01S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"671","20-M22S2-12S-Leuc-24",NA,"M22S2",2022-09-13,45.18092,-66.2488,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M22S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"672","20-M32S3-12S-Leuc-24",NA,"M32S3",2022-09-13,45.14379,-66.246,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M32S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"673","20-M15S1-12S-Leuc-24",NA,"M15S1",2022-09-12,45.18655,-66.2835,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M15S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"674","20-M11S2-12S-Leuc-24",NA,"M11S2",2022-09-12,45.17898,-66.2943,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M11S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"675","20-301S1-12S-Leuc-24",NA,"301S1",2022-09-13,45.13879,-66.2569,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","301S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"676","20-2A12S3-12S-Leuc-24",NA,"2A12S3",2022-09-13,45.15398,-66.2351,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2A12S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"677","20-M24S2-12S-Leuc-24",NA,"M24S2",2022-09-13,45.17369,-66.2417,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M24S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"678","20-M04S2-12S-Leuc-24",NA,"M04S2",2022-09-12,45.18288,-66.3191,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M04S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"679","20-M08S3-12S-Leuc-24",NA,"M08S3",2022-09-12,45.1694,-66.3028,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M08S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"680","20-M11S3-12S-Leuc-24",NA,"M11S3",2022-09-12,45.17898,-66.2943,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M11S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"681","20-301S2-12S-Leuc-24",NA,"301S2",2022-09-13,45.13879,-66.2569,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","301S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"682","20-2A12S2-12S-Leuc-24",NA,"2A12S2",2022-09-13,45.15398,-66.2351,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2A12S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"683","20-M15S3-12S-Leuc-24",NA,"M15S3",2022-09-12,45.18655,-66.2835,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M15S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"684","20-303S1-12S-Leuc-24",NA,"303S1",2022-09-13,45.14245,-66.2506,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","303S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"685","20-M19S2-12S-Leuc-24",NA,"M19S2",2022-09-12,45.19024,-66.2632,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M19S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"686","20-303S2-12S-Leuc-24",NA,"303S2",2022-09-13,45.14245,-66.2506,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","303S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"687","20-2B02S2-12S-Leuc-24",NA,"2B02S2",2022-09-13,45.14356,-66.2627,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2B02S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"688","20-M26S2-12S-Leuc-24",NA,"M26S2",2022-09-13,45.16529,-66.2446,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M26S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"689","20-2B01S1-12S-Leuc-24",NA,"2B01S1",2022-09-13,45.1408,-66.258,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2B01S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"690","20-2A01S2-12S-Leuc-24",NA,"2A01S2",2022-09-13,45.15794,-66.2578,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2A01S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"691","20-M19S3-12S-Leuc-24",NA,"M19S3",2022-09-12,45.19024,-66.2632,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M19S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"692","20-M19S1-12S-Leuc-24",NA,"M19S1",2022-09-12,45.19024,-66.2632,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M19S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"693","20-M22S1-12S-Leuc-24",NA,"M22S1",2022-09-13,45.18092,-66.2488,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M22S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
"694","20-2A10S3-12S-Leuc-24",NA,"2A10S3",2022-09-13,45.15411,-66.2541,"Leucoraja erinaceus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2A10S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,1577339,"urn:lsid:marinespecies.org:taxname:1577339","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja"
